city,date,no2,no2_e4,pm25,temp_c,wind_ms,precip_mm,n_days,no2_obs,pm25_obs
Rawalpindi,2026-03-22,3.856828215920285e-05,0.3856828215920285,34.191648046668824,15.96011672421324,1.2324255065816907,2.7740712527835583,7,5,7
Rawalpindi,2026-03-29,4.95769531214643e-05,0.495769531214643,34.57258312526791,19.964405402579555,1.098268672276207,3.5770589841239686,7,6,7
Rawalpindi,2026-04-05,4.256254135217739e-05,0.42562541352177397,27.746202735938976,18.66270683094939,1.7356334121538912,7.898777411727075,7,5,7
Rawalpindi,2026-04-12,3.8047863346675594e-05,0.38047863346675587,25.953743765572263,17.31523727044541,1.575242398306289,5.992021503554693,7,6,7
Rawalpindi,2026-04-19,4.648074134819001e-05,0.46480741348190013,23.727171099967524,22.441680453771387,1.8185608512733427,0.7825592025853496,7,7,7
Rawalpindi,2026-04-26,4.3413970452913144e-05,0.4341397045291315,24.226868037923662,26.07654570261,1.9386639154829426,0.4085851639930224,7,6,7
Rawalpindi,2026-05-03,5.4247106017028324e-05,0.5424710601702832,20.14972855288754,25.528459037683337,1.0850147871305593,1.582918037870145,7,6,7
Rawalpindi,2026-05-10,5.5783199509012085e-05,0.5578319950901209,31.65970780403428,26.681156955140345,1.12842483731206,0.5991153006175735,7,7,7
Rawalpindi,2026-05-17,5.148947699958208e-05,0.5148947699958208,30.594059974218236,26.61666761257864,1.3929841679559534,2.381243550444496,7,6,7
Rawalpindi,2026-05-24,4.8770019926200435e-05,0.4877001992620043,29.512152487049512,30.701429084441852,1.5548751716759435,0.7266180268466658,7,5,7
Rawalpindi,2026-05-31,,,35.60213550139381,,,,7,0,7
Sargodha,2019-01-06,7.929907588301095e-05,0.7929907588301095,140.77715630892587,12.065774113515298,1.0333339652661018,1.716246654902845,6,5,6
Sargodha,2019-01-13,4.1877443679447734e-05,0.4187744367944773,112.56169741183852,11.323343359717171,1.2888603022805596,2.8292054351353997,7,6,7
Sargodha,2019-01-20,5.055230372800645e-05,0.5055230372800645,122.3438009915815,11.48566761371077,0.9416716558064324,1.0246148145284253,7,5,7
Sargodha,2019-01-27,2.5195490423062544e-05,0.25195490423062544,93.56747411818345,10.23733980590175,0.9258472092623441,2.0227108669617455,7,6,7
Sargodha,2019-02-03,2.6679097240101554e-05,0.2667909724010155,96.78712341423544,11.30214716870442,1.5093133457604533,2.6500495411760494,7,5,7
Sargodha,2019-02-10,2.9852500468127157e-05,0.2985250046812716,97.2248108899705,12.46633390145673,1.1249788853380276,1.903718135456392,7,6,7
Sargodha,2019-02-17,3.0345501168093836e-05,0.3034550116809384,109.13572123238279,13.860060112591514,0.7075926903646444,0.6612965976116717,7,6,7
Sargodha,2019-02-24,2.23336462829657e-05,0.22333646282965702,75.1099009616909,13.145753510477757,1.6323159986798006,3.968907141995462,7,5,7
Sargodha,2019-03-03,2.4471941411246663e-05,0.24471941411246664,92.23430349205738,12.52582729542708,1.528825602402655,4.943201102142326,7,4,7
Sargodha,2019-03-10,2.8903366496975876e-05,0.28903366496975874,90.71433078595399,15.531852179969624,1.4580458546698654,0.8583161149468564,7,6,7
Sargodha,2019-03-17,2.5257333698005266e-05,0.25257333698005263,85.47761218792225,15.927365845774302,1.0442558531381625,1.1239146050894055,7,6,7
Sargodha,2019-03-24,2.487469759814883e-05,0.2487469759814883,91.51655119408672,18.30222088150212,1.3853947211049797,1.6220216752498744,7,5,7
Sargodha,2019-03-31,2.3519259610210004e-05,0.23519259610210003,93.47421058643324,22.68249370721952,1.4315030026355802,0.08277157474596664,7,7,7
